team,elo,matches_played,wins,draws,losses,points_per_match_all,goals_scored_all,goals_conceded_all,goal_diff_all,abs_goal_diff_all,total_goals_all,clean_sheet_rate_all,failed_to_score_rate_all,both_teams_scored_rate_all,low_scoring_rate_all,tight_match_rate_all,scoreless_draw_rate_all,win_rate_all,draw_rate_all,loss_rate_all,weighted_points_per_match_all,weighted_goal_diff_all,elo_delta_avg_all,win_streak,unbeaten_streak,recent_matches,recent_form_10,recent_goal_diff_10,recent_abs_goal_diff_10,recent_goals_scored_10,recent_goals_conceded_10,recent_total_goals_10,recent_win_rate_10,recent_draw_rate_10,recent_loss_rate_10,recent_clean_sheet_rate_10,recent_failed_to_score_rate_10,recent_both_teams_scored_rate_10,recent_low_scoring_rate_10,recent_tight_match_rate_10,recent_scoreless_draw_rate_10,recent_weighted_form_10,recent_weighted_goal_diff_10,recent_opponent_elo_avg_10,recent_elo_delta_avg_10,last_match_date
Finland,1518.4173862407956,292,110,62,120,1.3424657534246576,1.1849315068493151,1.2294520547945205,-0.04452054794520548,1.4006849315068493,2.414383561643836,0.3116438356164384,0.3424657534246575,0.4212328767123288,0.5753424657534246,0.613013698630137,0.07534246575342465,0.3767123287671233,0.21232876712328766,0.410958904109589,1.3468482736775442,-0.03880266075388038,0.06307324055067483,0.0,0.0,10.0,1.0,-0.6,2.0,1.1,1.7,2.8,0.3,0.1,0.6,0.2,0.4,0.4,0.4,0.5,0.0,0.9249999999999999,-0.8700000000000001,1605.870715991284,-2.9552257100143384,2026-06-05
Vietnam,1518.2057016233568,234,104,51,79,1.5512820512820513,1.7094017094017093,1.2820512820512822,0.42735042735042733,1.8803418803418803,2.9914529914529915,0.3504273504273504,0.31196581196581197,0.42735042735042733,0.43162393162393164,0.5213675213675214,0.08974358974358974,0.4444444444444444,0.21794871794871795,0.33760683760683763,1.4650983416891674,0.3087157732356352,0.07780214368955735,4.0,4.0,10.0,2.7,1.4,2.2,2.4,1.0,3.4,0.9,0.0,0.1,0.4,0.1,0.5,0.2,0.4,0.0,2.6367713004484314,1.3363228699551573,1307.9445773873117,3.0443889266776574,2026-03-26
Elba Island,1517.822520009752,2,2,0,0,3.0,4.5,1.0,3.5,3.5,5.5,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,2.9999999999999996,3.5000000000000004,8.91126000487603,2.0,2.0,2.0,3.0,3.5,3.5,4.5,1.0,5.5,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,2.9999999999999996,3.5000000000000004,1425.4652220081439,8.91126000487603,2022-07-16
Arameans Suryoye,1516.2257552320714,5,3,1,1,2.0,1.8,1.2,0.6,1.8,3.0,0.4,0.2,0.6,0.4,0.4,0.2,0.6,0.2,0.2,1.9999999999999998,0.6,3.2451510464142617,1.0,1.0,5.0,2.0,0.6,1.8,1.8,1.2,3.0,0.6,0.2,0.2,0.4,0.2,0.6,0.4,0.4,0.2,1.9999999999999998,0.6,1520.2239838306687,3.2451510464142617,2014-06-08
Guadeloupe,1515.374943824318,143,71,21,51,1.6363636363636365,1.9090909090909092,1.2167832167832169,0.6923076923076923,1.8531468531468531,3.125874125874126,0.3356643356643357,0.2517482517482518,0.46153846153846156,0.4405594405594406,0.5944055944055944,0.04895104895104895,0.4965034965034965,0.14685314685314685,0.35664335664335667,1.5580969807868237,0.5617566331198527,0.10751708968055451,0.0,0.0,10.0,1.6,0.4,1.6,1.5,1.1,2.6,0.5,0.1,0.4,0.6,0.2,0.3,0.6,0.8,0.1,1.3774834437086096,0.11258278145695383,1509.226305721058,-0.9612792603917605,2025-06-24
Gabon,1514.9174857834596,217,75,66,76,1.3410138248847927,1.1658986175115207,1.1152073732718895,0.05069124423963134,1.2211981566820276,2.28110599078341,0.3686635944700461,0.34101382488479265,0.4147465437788018,0.6175115207373272,0.6589861751152074,0.12442396313364056,0.3456221198156682,0.30414746543778803,0.35023041474654376,1.359946390963052,0.05801263641585317,0.06874417411732715,0.0,1.0,10.0,1.1,-0.1,1.5,1.8,1.9,3.7,0.3,0.2,0.5,0.3,0.2,0.6,0.3,0.6,0.1,0.9967213114754099,-0.14426229508196722,1560.4352708736733,-5.338761365628864,2026-03-30
Parishes of Jersey,1514.4339226049556,3,2,0,1,2.0,3.6666666666666665,1.3333333333333333,2.3333333333333335,3.0,5.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,2.025,2.3,4.811307534985255,1.0,1.0,3.0,2.0,2.3333333333333335,3.0,3.6666666666666665,1.3333333333333333,5.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,2.025,2.3,1499.6106262649676,4.811307534985255,2019-06-02
Chameria,1513.8512765188575,7,3,2,2,1.5714285714285714,2.0,1.1428571428571428,0.8571428571428571,1.7142857142857142,3.142857142857143,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.2857142857142857,1.5604395604395607,0.8021978021978023,1.9787537884082287,1.0,1.0,7.0,1.5714285714285714,0.8571428571428571,1.7142857142857142,2.0,1.1428571428571428,3.142857142857143,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.2857142857142857,1.5604395604395607,0.8021978021978023,1512.2806934656546,1.9787537884082287,2023-07-01
Maule Sur,1512.9348312897578,2,2,0,0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,6.467415644878889,2.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1496.316767752663,6.467415644878889,2022-06-19
Shetland,1511.4415198762704,37,14,8,15,1.3513513513513513,1.945945945945946,1.6756756756756757,0.2702702702702703,1.8918918918918919,3.6216216216216215,0.21621621621621623,0.2972972972972973,0.5945945945945946,0.2702702702702703,0.5135135135135135,0.10810810810810811,0.3783783783783784,0.21621621621621623,0.40540540540540543,1.369620253164556,0.29367088607594927,0.3092302669262288,0.0,0.0,10.0,1.1,-0.2,1.8,1.8,2.0,3.8,0.3,0.2,0.5,0.1,0.3,0.7,0.2,0.6,0.1,1.198019801980198,-0.009900990099009778,1550.5253210876422,0.12716845429694104,2025-07-17
Uganda,1511.0945870854234,326,133,94,99,1.5122699386503067,1.2239263803680982,0.950920245398773,0.27300613496932513,1.2730061349693251,2.1748466257668713,0.4325153374233129,0.34049079754601225,0.36809815950920244,0.6257668711656442,0.6748466257668712,0.1411042944785276,0.40797546012269936,0.2883435582822086,0.30368098159509205,1.520703181752149,0.2664535812872301,0.03403247572215945,0.0,0.0,10.0,1.4,-0.1,1.7,1.4,1.5,2.9,0.4,0.2,0.4,0.3,0.1,0.6,0.4,0.5,0.0,1.2448275862068963,-0.15172413793103462,1535.9461345610102,0.19848763089038127,2025-12-30
United Koreans in Japan,1509.8355643040131,12,3,6,3,1.25,1.6666666666666667,0.9166666666666666,0.75,1.75,2.5833333333333335,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.25,0.5,0.25,1.2739726027397262,0.8630136986301372,0.819630358667767,0.0,1.0,10.0,1.2,1.1,1.7,1.9,0.8,2.7,0.2,0.6,0.2,0.4,0.3,0.5,0.7,0.7,0.2,1.2295081967213115,1.2295081967213115,1492.7358272359063,1.2593881078110947,2018-06-09
Surrey,1509.0695998197468,1,1,0,0,3.0,3.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9999999999999996,2.0,9.069599819746925,1.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.9999999999999996,2.0,1494.8261528281075,9.069599819746925,2018-05-06
Brittany,1508.6568383348454,5,3,0,2,1.8,1.2,1.0,0.2,1.4,2.2,0.2,0.4,0.4,0.6,0.6,0.0,0.6,0.0,0.4,1.8499999999999996,0.31666666666666665,1.7313676669690943,1.0,1.0,5.0,1.8,0.2,1.4,1.2,1.0,2.2,0.6,0.0,0.4,0.2,0.4,0.4,0.6,0.6,0.0,1.8499999999999996,0.31666666666666665,1505.2146605612138,1.7313676669690943,2013-05-28
Biafra,1506.450826426941,3,2,0,1,2.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,2.0,0.3333333333333333,2.1502754756469744,2.0,2.0,3.0,2.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,0.0,2.0,0.3333333333333333,1495.088243620877,2.1502754756469744,2022-05-25
Franconia,1505.1794839990953,3,2,0,1,2.0,2.6666666666666665,3.6666666666666665,-1.0,3.0,6.333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,2.4,1.268826313857322e-16,1.7264946663651308,1.0,1.0,3.0,2.0,-1.0,3.0,2.6666666666666665,3.6666666666666665,6.333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,2.4,1.268826313857322e-16,1440.2929030231837,1.7264946663651308,2019-06-25
Donetsk PR,1504.9669630305611,6,2,2,2,1.3333333333333333,1.3333333333333333,1.1666666666666667,0.16666666666666666,1.1666666666666667,2.5,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.16666666666666666,0.8278271717601758,1.0,4.0,6.0,1.3333333333333333,0.16666666666666666,1.1666666666666667,1.3333333333333333,1.1666666666666667,2.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.16666666666666666,1.3333333333333333,0.16666666666666666,1510.5098687240832,0.8278271717601758,2017-08-31
Kuwait,1504.425609884465,344,121,106,117,1.3633720930232558,1.4040697674418605,1.2238372093023255,0.18023255813953487,1.4534883720930232,2.627906976744186,0.29941860465116277,0.3226744186046512,0.4680232558139535,0.5581395348837209,0.6511627906976745,0.09011627906976744,0.35174418604651164,0.3081395348837209,0.34011627906976744,1.351580796252933,0.1855971896955514,0.012865145012978491,0.0,1.0,10.0,1.0,-0.7,1.3,1.5,2.2,3.7,0.2,0.4,0.4,0.1,0.2,0.7,0.3,0.5,0.0,0.9293478260869567,-0.9239130434782608,1624.976851609817,0.7259522301582004,2026-06-05
Western Armenia,1503.6328404220915,16,5,4,7,1.1875,2.125,1.25,0.875,2.75,3.375,0.4375,0.4375,0.25,0.4375,0.5625,0.125,0.3125,0.25,0.4375,1.1925133689839573,0.8823529411764707,0.22705252638072432,0.0,0.0,10.0,1.4,0.7,2.7,2.0,1.3,3.3,0.4,0.2,0.4,0.4,0.3,0.3,0.4,0.5,0.0,1.4173913043478263,0.7043478260869568,1507.8065771334295,0.909472558289924,2019-06-09
Silesia,1503.5577028836865,1,0,1,0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.557702883686402,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1657.0385298331682,3.557702883686402,2006-12-09
Kurdistan,1502.7446797997,2,1,1,0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.5,0.5,0.0,0.5,0.5,0.0,2.0,1.0,1.3723398998500307,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,0.5,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.0,2.0,1.0,1409.0793200996266,1.3723398998500307,2012-05-19
Tahiti,1501.6007591255416,97,42,13,42,1.4329896907216495,1.9793814432989691,1.7422680412371134,0.23711340206185566,2.7731958762886597,3.7216494845360826,0.29896907216494845,0.35051546391752575,0.3917525773195876,0.4020618556701031,0.44329896907216493,0.041237113402061855,0.4329896907216495,0.13402061855670103,0.4329896907216495,1.356157112526537,-0.26698513800424595,0.01650267139733777,0.0,0.0,10.0,1.6,-0.2,2.2,1.2,1.4,2.6,0.5,0.1,0.4,0.4,0.4,0.2,0.5,0.3,0.0,1.544642857142857,-0.26785714285714285,1507.3339470057929,0.1336359158503626,2025-03-21
Crimea,1501.111838185716,5,3,0,2,1.8,1.4,2.2,-0.8,2.0,3.6,0.2,0.2,0.6,0.2,0.6,0.0,0.6,0.0,0.4,1.8000000000000003,-0.8000000000000002,0.22236763714319743,0.0,0.0,5.0,1.8,-0.8,2.0,1.4,2.2,3.6,0.6,0.0,0.4,0.2,0.2,0.6,0.2,0.6,0.0,1.8000000000000003,-0.8000000000000002,1499.3361548240923,0.22236763714319743,2006-11-25
Székely Land,1501.0372950670326,27,9,3,15,1.1111111111111112,2.074074074074074,2.074074074074074,0.0,2.5925925925925926,4.148148148148148,0.25925925925925924,0.25925925925925924,0.5185185185185185,0.14814814814814814,0.37037037037037035,0.037037037037037035,0.3333333333333333,0.1111111111111111,0.5555555555555556,1.2312500000000002,0.24375,0.03841833581601506,2.0,2.0,10.0,1.1,-0.1,2.5,2.1,2.2,4.3,0.3,0.2,0.5,0.3,0.3,0.5,0.1,0.5,0.1,1.3149606299212602,0.3700787401574803,1517.4032677508544,1.0300058546090214,2023-07-02
Gambia,1500.8176156951342,145,42,44,59,1.1724137931034482,1.0758620689655172,1.2620689655172415,-0.18620689655172415,1.1655172413793105,2.3379310344827586,0.2827586206896552,0.33793103448275863,0.4689655172413793,0.6137931034482759,0.7172413793103448,0.0896551724137931,0.2896551724137931,0.30344827586206896,0.4068965517241379,1.14818075117371,-0.18867370892018814,0.005638728931967785,0.0,0.0,10.0,1.4,0.6,1.8,2.2,1.6,3.8,0.4,0.2,0.4,0.2,0.1,0.7,0.3,0.5,0.0,1.5395348837209306,1.0186046511627909,1553.2074013709603,2.4570636512323363,2026-05-29
Mapuche,1500.7664644946738,2,1,0,1,1.5,1.5,1.0,0.5,1.5,2.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,1.5,0.5,0.38323224733683015,1.0,1.0,2.0,1.5,0.5,1.5,1.5,1.0,2.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,1.5,0.5,1500.0,0.38323224733683015,2022-06-18
Canary Islands,1500.1170012906778,2,1,0,1,1.5,1.0,1.0,0.0,2.0,2.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.5,1.4999999999999998,0.0,0.05850064533883703,1.0,1.0,2.0,1.5,0.0,2.0,1.0,1.0,2.0,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,1.4999999999999998,0.0,1497.5435415533734,0.05850064533883703,2007-12-29
Republic of St. Pauli,1500.095652025103,4,1,1,2,1.0,2.5,1.25,1.25,2.25,3.75,0.25,0.0,0.75,0.25,0.75,0.0,0.25,0.25,0.5,1.0,1.2499999999999998,0.023913006275695148,0.0,0.0,4.0,1.0,1.25,2.25,2.5,1.25,3.75,0.25,0.25,0.5,0.25,0.0,0.75,0.25,0.75,0.0,1.0,1.2499999999999998,1505.429032730381,0.023913006275695148,2006-06-03
Dominican Republic,1499.9888240650155,125,53,18,54,1.416,1.848,1.448,0.4,2.24,3.296,0.344,0.288,0.424,0.376,0.456,0.056,0.424,0.144,0.432,1.4234042553191484,0.5180851063829783,-8.940747987294984e-05,0.0,0.0,10.0,0.7,-0.6,1.0,1.0,1.6,2.6,0.1,0.4,0.5,0.3,0.4,0.5,0.5,0.7,0.2,0.6017699115044246,-0.5840707964601768,1624.8301038699258,-2.0384812734977156,2026-06-03
Délvidék,1499.7779652202978,2,1,0,1,1.5,2.0,1.5,0.5,1.5,3.5,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,1.4999999999999998,0.5,-0.11101738985117082,0.0,0.0,2.0,1.5,0.5,1.5,2.0,1.5,3.5,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,1.4999999999999998,0.5,1479.5114539573492,-0.11101738985117082,2016-08-03
Saugeais,1499.3074854712524,1,0,1,0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6925145287475732,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1471.2914844274724,-0.6925145287475732,2013-06-29
Benin,1499.0557351256766,196,59,51,86,1.163265306122449,1.0918367346938775,1.4795918367346939,-0.3877551020408163,1.346938775510204,2.5714285714285716,0.27040816326530615,0.2857142857142857,0.5,0.5561224489795918,0.6479591836734694,0.05612244897959184,0.3010204081632653,0.2602040816326531,0.4387755102040816,1.1598653765250344,-0.3792595708876748,-0.00481767793021705,0.0,0.0,10.0,1.0,-1.4,2.0,0.6,2.0,2.6,0.3,0.1,0.6,0.3,0.4,0.3,0.5,0.5,0.0,0.7203065134099618,-1.6091954022988506,1587.3034283316736,-5.102403746612248,2026-06-09
Nicaragua,1497.758099695906,162,47,26,89,1.0308641975308641,1.154320987654321,1.7654320987654322,-0.6111111111111112,2.006172839506173,2.919753086419753,0.24074074074074073,0.4074074074074074,0.38271604938271603,0.5061728395061729,0.4444444444444444,0.030864197530864196,0.29012345679012347,0.16049382716049382,0.5493827160493827,1.0757078986587183,-0.5251862891207153,-0.013838890766021142,0.0,0.0,10.0,0.5,-1.7,2.1,0.5,2.2,2.7,0.1,0.2,0.7,0.2,0.6,0.3,0.5,0.2,0.1,0.5306122448979593,-1.6448979591836739,1704.1124396812418,-2.5026375776145064,2026-06-05
Felvidék,1493.7160006563508,10,4,2,4,1.4,1.1,1.6,-0.5,1.7,2.7,0.2,0.3,0.5,0.6,0.5,0.0,0.4,0.2,0.4,1.3529411764705883,-0.5784313725490194,-0.6283999343649105,1.0,1.0,10.0,1.4,-0.5,1.7,1.1,1.6,2.7,0.4,0.2,0.4,0.2,0.3,0.5,0.6,0.5,0.0,1.3529411764705883,-0.5784313725490194,1507.7677213597453,-0.6283999343649105,2017-06-09
Yoruba Nation,1493.068250410423,2,0,1,1,0.5,0.5,1.0,-0.5,0.5,1.5,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.5,0.5,0.5,-0.5,-3.4658747947885775,0.0,0.0,2.0,0.5,-0.5,0.5,0.5,1.0,1.5,0.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.0,0.5,-0.5,1491.1626581086991,-3.4658747947885775,2022-05-23
Madrid,1493.0534450374732,1,0,0,1,0.0,1.0,2.0,-1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-6.946554962526695,0.0,0.0,1.0,0.0,-1.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,1560.7274488589987,-6.946554962526695,2013-06-07
Western Sahara,1492.5895888985199,2,0,1,1,0.5,1.5,2.0,-0.5,0.5,3.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,-0.5,-3.7052055507400676,0.0,0.0,2.0,0.5,-0.5,0.5,1.5,2.0,3.5,0.0,0.5,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.5,-0.5,1520.6207124162147,-3.7052055507400676,2011-02-27
Belarus,1492.1185699606165,254,83,63,108,1.2283464566929134,1.1771653543307086,1.421259842519685,-0.2440944881889764,1.4409448818897639,2.5984251968503935,0.2755905511811024,0.3661417322834646,0.46062992125984253,0.531496062992126,0.6023622047244095,0.10236220472440945,0.32677165354330706,0.24803149606299213,0.4251968503937008,1.1287553648068687,-0.39109442060085897,-0.031029252123552994,0.0,6.0,10.0,1.2,-0.8,1.8,1.3,2.1,3.4,0.3,0.3,0.4,0.2,0.3,0.6,0.3,0.6,0.1,0.8608695652173914,-1.3347826086956525,1650.1731051837767,2.907050178431027,2026-06-09
Cilento,1492.0653389350439,1,0,0,1,0.0,0.0,2.0,-2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,-7.934661064956006,0.0,0.0,1.0,0.0,-2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.0,1543.075776684666,-7.934661064956006,2011-12-29
Seborga,1492.0205240139214,1,0,0,1,0.0,2.0,3.0,-1.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-7.979475986078675,0.0,0.0,1.0,0.0,-1.0,1.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,1517.4080058395768,-7.979475986078675,2014-08-10
Ambazonia,1490.2391820222983,2,0,1,1,0.5,1.5,2.5,-1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,-1.0,-4.880408988850801,0.0,0.0,2.0,0.5,-1.0,1.0,1.5,2.5,4.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.5,-1.0,1488.6224744906203,-4.880408988850801,2007-06-07
Åland Islands,1490.2094073363526,31,11,7,13,1.2903225806451613,1.3548387096774193,1.6129032258064515,-0.25806451612903225,1.2903225806451613,2.967741935483871,0.16129032258064516,0.25806451612903225,0.6451612903225806,0.45161290322580644,0.5806451612903226,0.06451612903225806,0.3548387096774194,0.22580645161290322,0.41935483870967744,1.287790697674418,-0.255813953488372,-0.31582556979509185,0.0,1.0,10.0,1.0,-0.6,1.2,0.8,1.4,2.2,0.2,0.4,0.4,0.3,0.4,0.5,0.7,0.5,0.2,1.0000000000000002,-0.6000000000000002,1510.0374625911886,-1.386449975086786,2023-07-13
Matabeleland,1489.6087844172428,8,3,2,3,1.375,0.875,1.75,-0.875,1.875,2.625,0.375,0.375,0.375,0.625,0.625,0.125,0.375,0.25,0.375,1.3763440860215055,-0.9032258064516131,-1.2989019478446098,0.0,0.0,8.0,1.375,-0.875,1.875,0.875,1.75,2.625,0.375,0.25,0.375,0.375,0.375,0.375,0.625,0.625,0.125,1.3763440860215055,-0.9032258064516131,1484.86050783383,-1.2989019478446098,2022-05-25
Zanzibar,1489.4222434111641,77,24,25,28,1.2597402597402598,1.051948051948052,1.3116883116883118,-0.2597402597402597,1.2467532467532467,2.3636363636363638,0.3116883116883117,0.42857142857142855,0.42857142857142855,0.4935064935064935,0.6883116883116883,0.16883116883116883,0.3116883116883117,0.3246753246753247,0.36363636363636365,1.2373271889400907,-0.2695852534562208,-0.13737346219267177,2.0,2.0,10.0,2.0,0.5,0.9,1.3,0.8,2.1,0.6,0.2,0.2,0.3,0.3,0.5,0.5,0.9,0.1,1.9567901234567904,0.5,1521.7070613734356,5.402233129677659,2025-01-13
Greenland,1488.6712297360814,45,18,8,19,1.3777777777777778,2.1777777777777776,1.7777777777777777,0.4,2.533333333333333,3.9555555555555557,0.3111111111111111,0.26666666666666666,0.4666666666666667,0.3333333333333333,0.4888888888888889,0.044444444444444446,0.4,0.17777777777777778,0.4222222222222222,1.4024640657084178,0.4147843942505132,-0.2517504503093121,0.0,0.0,10.0,1.5,-0.8,2.2,1.4,2.2,3.6,0.4,0.3,0.3,0.3,0.2,0.5,0.3,0.5,0.0,1.4601769911504425,-0.9115044247787613,1480.3661757617422,-1.6291411563586262,2024-06-01
Luhansk PR,1487.9692094871402,6,2,1,3,1.1666666666666667,1.5,2.0,-0.5,1.5,3.5,0.0,0.3333333333333333,0.6666666666666666,0.5,0.5,0.0,0.3333333333333333,0.16666666666666666,0.5,1.1666666666666665,-0.4999999999999999,-2.0051317521433227,1.0,1.0,6.0,1.1666666666666667,-0.5,1.5,1.5,2.0,3.5,0.3333333333333333,0.16666666666666666,0.5,0.0,0.3333333333333333,0.6666666666666666,0.5,0.5,0.0,1.1666666666666665,-0.4999999999999999,1489.2602788575225,-2.0051317521433227,2019-12-08
Hmong,1487.9290651245499,3,1,0,2,1.0,2.0,3.3333333333333335,-1.3333333333333333,2.0,5.333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,-1.3333333333333333,-4.023644958483327,0.0,0.0,3.0,1.0,-1.3333333333333333,2.0,2.0,3.3333333333333335,5.333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,-1.3333333333333333,1455.8193569560808,-4.023644958483327,2023-08-08
Kyrgyzstan,1486.6698265100915,166,53,29,84,1.1325301204819278,1.1746987951807228,1.5783132530120483,-0.4036144578313253,1.6204819277108433,2.753012048192771,0.2469879518072289,0.37349397590361444,0.43373493975903615,0.5240963855421686,0.6024096385542169,0.05421686746987952,0.3192771084337349,0.1746987951807229,0.5060240963855421,1.1595505617977535,-0.3185393258426972,-0.0803022499392106,0.0,2.0,10.0,0.7,-0.7,1.1,1.0,1.7,2.7,0.1,0.4,0.5,0.2,0.5,0.5,0.5,0.7,0.2,0.7521739130434785,-0.6217391304347828,1617.872674285623,-0.5823207181752339,2026-06-09
East Turkestan,1486.4007030938683,5,2,0,3,1.2,3.0,3.2,-0.2,3.4,6.2,0.0,0.4,0.6,0.0,0.2,0.0,0.4,0.0,0.6,1.1538461538461537,-0.2153846153846157,-2.719859381226299,0.0,0.0,5.0,1.2,-0.2,3.4,3.0,3.2,6.2,0.4,0.0,0.6,0.0,0.4,0.6,0.0,0.2,0.0,1.1538461538461537,-0.2153846153846157,1471.8690401465549,-2.719859381226299,2025-07-04
Aymara,1486.2987042155685,2,0,0,2,0.0,0.5,2.0,-1.5,1.5,2.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,-1.5,-6.850647892215719,0.0,0.0,2.0,0.0,-1.5,1.5,0.5,2.0,2.5,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,-1.5,1500.0,-6.850647892215719,2022-06-19
Somaliland,1485.1990800033443,6,2,1,3,1.1666666666666667,2.3333333333333335,3.3333333333333335,-1.0,3.6666666666666665,5.666666666666667,0.16666666666666666,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.5,1.131578947368421,-1.0526315789473684,-2.4668199994425972,0.0,0.0,6.0,1.1666666666666667,-1.0,3.6666666666666665,2.3333333333333335,3.3333333333333335,5.666666666666667,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.131578947368421,-1.0526315789473684,1498.0636830654448,-2.4668199994425972,2019-05-04
